id,title,domain,original_article_url,pmid,pmcid,status
Bio-protocol-2843,,,,,,skip_non_pubmed
Bio-protocol-2842,,,http://www.ncbi.nlm.nih.gov/pubmed/28431230,28431230,PMC6879319,pmcid_from_idconv
Bio-protocol-2841,,,http://www.ncbi.nlm.nih.gov/pubmed/26220272,26220272,PMC4754536,pmcid_from_idconv
Bio-protocol-2840,,,http://www.ncbi.nlm.nih.gov/pubmed/28977024,28977024,PMC5658190,pmcid_from_idconv
Bio-protocol-2839,,,http://www.ncbi.nlm.nih.gov/pubmed/23594349,23594349,,no_pmc_for_pmid
Bio-protocol-2838,,,,,,skip_non_pubmed
Bio-protocol-2837,,,,,,skip_non_pubmed
Bio-protocol-2836,,,http://www.ncbi.nlm.nih.gov/pubmed/23970164,23970164,,no_pmc_for_pmid
Bio-protocol-2835,,,http://www.jbc.org/content/292/48/19656,,,skip_non_pubmed
Bio-protocol-2834,,,http://www.ncbi.nlm.nih.gov/pubmed/25723341,25723341,,no_pmc_for_pmid
Bio-protocol-2833,,,http://www.ncbi.nlm.nih.gov/pubmed/24642938,24642938,PMC4001389,pmcid_from_idconv
Bio-protocol-2832,,,,,,skip_non_pubmed
Bio-protocol-2831,,,http://www.ncbi.nlm.nih.gov/pubmed/26711754,26711754,PMC4776014,pmcid_from_idconv
Bio-protocol-2830,,,http://www.ncbi.nlm.nih.gov/pubmed/29162867,29162867,PMC5698466,pmcid_from_idconv
Bio-protocol-2829,,,http://www.ncbi.nlm.nih.gov/pubmed/24010775,24010775,PMC3847706,pmcid_from_idconv
Bio-protocol-2828,,,http://www.ncbi.nlm.nih.gov/pubmed/29016661,29016661,PMC5634646,pmcid_from_idconv
Bio-protocol-2827,,,http://www.ncbi.nlm.nih.gov/pubmed/28913845,28913845,,no_pmc_for_pmid
Bio-protocol-2826,,,http://www.ncbi.nlm.nih.gov/pubmed/27582046,27582046,PMC5007503,pmcid_from_idconv
Bio-protocol-2825,,,http://www.jbc.org/content/292/51/21159.long,,,skip_non_pubmed
Bio-protocol-2824,,,http://www.ncbi.nlm.nih.gov/pubmed/26212365,26212365,PMC4618082,pmcid_from_idconv
Bio-protocol-2823,,,http://www.ncbi.nlm.nih.gov/pubmed/27590140,27590140,,no_pmc_for_pmid
Bio-protocol-2822,,,http://www.ncbi.nlm.nih.gov/pubmed/27026525,27026525,,no_pmc_for_pmid
Bio-protocol-2821,,,http://www.jbc.org/content/293/7/2358.long,,,skip_non_pubmed
Bio-protocol-2820,,,http://www.ncbi.nlm.nih.gov/pubmed/28705801,28705801,PMC5579393,pmcid_from_idconv
Bio-protocol-2819,,,https://elifesciences.org/articles/29738,,,skip_non_pubmed
Bio-protocol-2817,,,http://www.ncbi.nlm.nih.gov/pubmed/26649979,26649979,PMC4701545,pmcid_from_idconv
Bio-protocol-2816,,,http://www.jbc.org/content/292/41/16833.long,,,skip_non_pubmed
Bio-protocol-2815,,,http://www.ncbi.nlm.nih.gov/pubmed/27721235,27721235,PMC5096908,pmcid_from_idconv
Bio-protocol-2814,,,http://www.ncbi.nlm.nih.gov/pubmed/28435892,28435892,PMC5397569,pmcid_from_idconv
Bio-protocol-2813,,,http://www.ncbi.nlm.nih.gov/pubmed/27076641,27076641,PMC4886785,pmcid_from_idconv
Bio-protocol-2812,,,http://www.ncbi.nlm.nih.gov/pubmed/28694802,28694802,PMC5483463,pmcid_from_idconv
Bio-protocol-2811,,,http://www.jneurosci.org/content/36/18/5034.long,,,skip_non_pubmed
Bio-protocol-2810,,,http://www.ncbi.nlm.nih.gov/pubmed/28733419,28733419,PMC5590496,pmcid_from_idconv
Bio-protocol-2809,,,,,,skip_non_pubmed
Bio-protocol-2808,,,http://www.ncbi.nlm.nih.gov/pubmed/28754707,28754707,PMC5601338,pmcid_from_idconv
Bio-protocol-2807,,,http://www.ncbi.nlm.nih.gov/pubmed/28448589,28448589,PMC5407633,pmcid_from_idconv
Bio-protocol-2806,,,https://onlinelibrary.wiley.com/doi/abs/10.1111/eea.12682,,,skip_non_pubmed
Bio-protocol-2805,,,,,,skip_non_pubmed
Bio-protocol-2804,,,http://www.ncbi.nlm.nih.gov/pubmed/28489917,28489917,PMC5440049,pmcid_from_idconv
Bio-protocol-2803,,,http://www.ncbi.nlm.nih.gov/pubmed/28800600,28800600,PMC5568444,pmcid_from_idconv
Bio-protocol-2802,,,http://www.ncbi.nlm.nih.gov/pubmed/28588132,28588132,PMC5461410,pmcid_from_idconv
Bio-protocol-2801,,,http://www.ncbi.nlm.nih.gov/pubmed/26500256,26500256,PMC4676538,pmcid_from_idconv
Bio-protocol-2800,,,http://www.ncbi.nlm.nih.gov/pubmed/26500256,26500256,PMC4676538,pmcid_from_idconv
Bio-protocol-2799,,,http://www.ncbi.nlm.nih.gov/pubmed/28747322,28747322,PMC5602116,pmcid_from_idconv
Bio-protocol-2798,,,http://www.ncbi.nlm.nih.gov/pubmed/28696461,28696461,,no_pmc_for_pmid
Bio-protocol-2797,,,https://elifesciences.org/articles/21629,,,skip_non_pubmed
Bio-protocol-2796,,,http://www.ncbi.nlm.nih.gov/pubmed/29028796,29028796,PMC5656322,pmcid_from_idconv
Bio-protocol-2795,,,http://www.ncbi.nlm.nih.gov/pubmed/28625565,28625565,PMC5556974,pmcid_from_idconv
Bio-protocol-2794,,,http://www.ncbi.nlm.nih.gov/pubmed/28781079,28781079,PMC5599229,pmcid_from_idconv
Bio-protocol-2793,,,http://www.ncbi.nlm.nih.gov/pubmed/28484037,28484037,PMC5448231,pmcid_from_idconv
Bio-protocol-2792,,,http://www.ncbi.nlm.nih.gov/pubmed/28167779,28167779,PMC5338446,pmcid_from_idconv
Bio-protocol-2791,,,https://elifesciences.org/articles/26023,,,skip_non_pubmed
Bio-protocol-2790,,,http://www.ncbi.nlm.nih.gov/pubmed/27514754,27514754,,no_pmc_for_pmid
Bio-protocol-2789,,,http://www.ncbi.nlm.nih.gov/pubmed/28220044,28220044,PMC5447368,pmcid_from_idconv
Bio-protocol-2788,,,http://www.ncbi.nlm.nih.gov/pubmed/28389069,28389069,PMC5442880,pmcid_from_idconv
Bio-protocol-2787,,,http://www.ncbi.nlm.nih.gov/pubmed/29028003,29028003,PMC5776457,pmcid_from_idconv
Bio-protocol-2786,,,https://elifesciences.org/articles/29107,,,skip_non_pubmed
Bio-protocol-2785,,,http://www.ncbi.nlm.nih.gov/pubmed/21772271,21772271,PMC3160146,pmcid_from_idconv
Bio-protocol-2784,,,https://elifesciences.org/articles/23011,,,skip_non_pubmed
Bio-protocol-2783,,,https://elifesciences.org/articles/20340,,,skip_non_pubmed
Bio-protocol-2782,,,,,,skip_non_pubmed
Bio-protocol-2781,,,http://www.ncbi.nlm.nih.gov/pubmed/28678843,28678843,PMC5513536,pmcid_from_idconv
Bio-protocol-2780,,,http://www.ncbi.nlm.nih.gov/pubmed/28667114,28667114,PMC5561281,pmcid_from_idconv
Bio-protocol-2779,,,http://www.ncbi.nlm.nih.gov/pubmed/26714206,26714206,,no_pmc_for_pmid
Bio-protocol-2778,,,https://epigeneticsandchromatin.biomedcentral.com/articles/10.1186/s13072-017-0148-y,,,skip_non_pubmed
Bio-protocol-2777,,,http://www.ncbi.nlm.nih.gov/pubmed/28671692,28671692,PMC5559271,pmcid_from_idconv
Bio-protocol-2776,,,http://www.ncbi.nlm.nih.gov/pubmed/26148841,26148841,,no_pmc_for_pmid
Bio-protocol-2775,,,http://www.ncbi.nlm.nih.gov/pubmed/28444238,28444238,PMC5499592,pmcid_from_idconv
Bio-protocol-2774,,,http://www.ncbi.nlm.nih.gov/pubmed/28974696,28974696,PMC5626723,pmcid_from_idconv
Bio-protocol-2773,,,http://www.ncbi.nlm.nih.gov/pubmed/28607034,28607034,PMC5538770,pmcid_from_idconv
Bio-protocol-2772,,,https://www.ncbi.nlm.nih.gov/pubmed/27852864,27852864,PMC5244351,pmcid_from_idconv
Bio-protocol-2771,,,http://www.ncbi.nlm.nih.gov/pubmed/28637194,28637194,,no_pmc_for_pmid
Bio-protocol-2770,,,https://elifesciences.org/articles/28836,,,skip_non_pubmed
Bio-protocol-2769,,,http://www.ncbi.nlm.nih.gov/pubmed/28993252,28993252,,no_pmc_for_pmid
Bio-protocol-2768,,,http://www.ncbi.nlm.nih.gov/pubmed/28475612,28475612,PMC5435356,pmcid_from_idconv
Bio-protocol-2767,,,http://www.ncbi.nlm.nih.gov/pubmed/28981715,28981715,PMC5737702,pmcid_from_idconv
Bio-protocol-2766,,,http://www.ncbi.nlm.nih.gov/pubmed/29034957,29034957,,no_pmc_for_pmid
Bio-protocol-2765,,,https://elifesciences.org/articles/25093,,,skip_non_pubmed
Bio-protocol-2764,,,https://www.ncbi.nlm.nih.gov/pubmed/21690374,21690374,PMC3131330,pmcid_from_idconv
Bio-protocol-2763,,,http://inventi.in/journal/article/64/11127/Inventi%20Impact:%20Pharm%20Biotech%20&%20Microbio/Pharmaceutical#,,,skip_non_pubmed
Bio-protocol-2762,,,https://elifesciences.org/articles/26509,,,skip_non_pubmed
Bio-protocol-2761,,,https://elifesciences.org/articles/26938,,,skip_non_pubmed
Bio-protocol-2760,,,http://www.ncbi.nlm.nih.gov/pubmed/26796962,26796962,PMC4722987,pmcid_from_idconv
Bio-protocol-2759,,,http://www.ncbi.nlm.nih.gov/pubmed/28800600,28800600,PMC5568444,pmcid_from_idconv
Bio-protocol-2758,,,http://www.ncbi.nlm.nih.gov/pubmed/28811287,28811287,PMC5599791,pmcid_from_idconv
Bio-protocol-2757,,,http://www.ncbi.nlm.nih.gov/pubmed/28530714,28530714,PMC5505317,pmcid_from_idconv
Bio-protocol-2756,,,https://elifesciences.org/articles/28129,,,skip_non_pubmed
Bio-protocol-2755,,,http://www.ncbi.nlm.nih.gov/pubmed/28341806,28341806,PMC5435427,pmcid_from_idconv
Bio-protocol-2754,,,http://www.ncbi.nlm.nih.gov/pubmed/27043286,27043286,PMC4855944,pmcid_from_idconv
Bio-protocol-2753,,,http://www.ncbi.nlm.nih.gov/pubmed/28652301,28652301,PMC5573086,pmcid_from_idconv
Bio-protocol-2752,,,https://www.ncbi.nlm.nih.gov/pubmed/26045496,26045496,PMC4475948,pmcid_from_idconv
Bio-protocol-2751,,,https://elifesciences.org/articles/29839,,,skip_non_pubmed
Bio-protocol-2750,,,http://rnajournal.cshlp.org/content/early/2017/07/11/rna.061184.117.abstract,,,skip_non_pubmed
Bio-protocol-2749,,,https://elifesciences.org/articles/25290,,,skip_non_pubmed
Bio-protocol-2748,,,http://www.ncbi.nlm.nih.gov/pubmed/27810883,27810883,PMC5175184,pmcid_from_idconv
Bio-protocol-2747,,,http://www.ncbi.nlm.nih.gov/pubmed/27025842,27025842,PMC4810514,pmcid_from_idconv
Bio-protocol-2746,,,http://www.ncbi.nlm.nih.gov/pubmed/27525512,27525512,,no_pmc_for_pmid
Bio-protocol-2745,,,http://www.ncbi.nlm.nih.gov/pubmed/21217757,21217757,,no_pmc_for_pmid
Bio-protocol-2744,,,http://www.jneurosci.org/content/35/46/15326.long,,,skip_non_pubmed
Bio-protocol-2743,,,http://diabetes.diabetesjournals.org/content/55/1,,,skip_non_pubmed
Bio-protocol-2742,,,http://www.jneurosci.org/content/35/40/13784.long,,,skip_non_pubmed
Bio-protocol-2741,,,http://www.ncbi.nlm.nih.gov/pubmed/28683322,28683322,,no_pmc_for_pmid
Bio-protocol-2740,,,http://www.ncbi.nlm.nih.gov/pubmed/28507513,28507513,PMC5410607,pmcid_from_idconv
Bio-protocol-2739,,,https://pubmed.ncbi.nlm.nih.gov/28522456/,28522456,PMC5490902,pmcid_from_idconv
Bio-protocol-2738,,,https://link.springer.com/article/10.1134%2FS1021443717040173,,,skip_non_pubmed
Bio-protocol-2737,,,http://www.ncbi.nlm.nih.gov/pubmed/28604684,28604684,PMC5931224,pmcid_from_idconv
Bio-protocol-2736,,,http://www.ncbi.nlm.nih.gov/pubmed/28604684,28604684,PMC5931224,pmcid_from_idconv
Bio-protocol-2735,,,https://www.hindawi.com/journals/sci/2017/5259849/,,,skip_non_pubmed
Bio-protocol-2734,,,https://elifesciences.org/articles/26969,,,skip_non_pubmed
Bio-protocol-2733,,,http://www.ncbi.nlm.nih.gov/pubmed/28629029,28629029,,no_pmc_for_pmid
Bio-protocol-2732,,,http://www.ncbi.nlm.nih.gov/pubmed/28629029,28629029,,no_pmc_for_pmid
Bio-protocol-2731,,,https://elifesciences.org/articles/18372,,,skip_non_pubmed
Bio-protocol-2730,,,http://www.ncbi.nlm.nih.gov/pubmed/20479933,20479933,PMC2866658,pmcid_from_idconv
Bio-protocol-2729,,,http://journals.plos.org/plospathogens/article?id=10.1371/journal.ppat.1006302,,,skip_non_pubmed
Bio-protocol-2728,,,https://www.ncbi.nlm.nih.gov/pubmed/28465425,28465425,PMC5414004,pmcid_from_idconv
Bio-protocol-2727,,,https://elifesciences.org/articles/27601,,,skip_non_pubmed
Bio-protocol-2726,,,http://www.ncbi.nlm.nih.gov/pubmed/28899358,28899358,PMC5596468,pmcid_from_idconv
Bio-protocol-2725,,,https://dev.biologists.org/content/146/13/dev164145,,,skip_non_pubmed
Bio-protocol-2724,,,http://www.ncbi.nlm.nih.gov/pubmed/26596346,26596346,PMC4788239,pmcid_from_idconv
Bio-protocol-2723,,,http://www.ncbi.nlm.nih.gov/pubmed/26870048,26870048,PMC4735556,pmcid_from_idconv
Bio-protocol-2722,,,http://www.ncbi.nlm.nih.gov/pubmed/27002861,27002861,PMC4802314,pmcid_from_idconv
Bio-protocol-2721,,,http://www.sciencedirect.com/science/article/pii/S0006291X17310628,,,skip_non_pubmed
Bio-protocol-2720,,,http://www.ncbi.nlm.nih.gov/pubmed/28406994,28406994,PMC5391109,pmcid_from_idconv
Bio-protocol-2719,,,https://pubmed.ncbi.nlm.nih.gov/28275146/,28275146,PMC5411159,pmcid_from_idconv
Bio-protocol-2718,,,http://www.ncbi.nlm.nih.gov/pubmed/28142200,28142200,,no_pmc_for_pmid
Bio-protocol-2717,,,http://www.ncbi.nlm.nih.gov/pubmed/28584122,28584122,PMC5488920,pmcid_from_idconv
Bio-protocol-2716,,,http://www.ncbi.nlm.nih.gov/pubmed/28694996,28694996,PMC5500998,pmcid_from_idconv
Bio-protocol-2715,,,http://www.ncbi.nlm.nih.gov/pubmed/28380384,28380384,PMC5479132,pmcid_from_idconv
Bio-protocol-2714,,,https://elifesciences.org/articles/22799,,,skip_non_pubmed
Bio-protocol-2713,,,https://elifesciences.org/articles/22799,,,skip_non_pubmed
Bio-protocol-2712,,,http://www.cell.com/stem-cell-reports/abstract/S2213-6711(17)30216-3,,,skip_non_pubmed
Bio-protocol-2711,,,http://www.ncbi.nlm.nih.gov/pubmed/28470788,28470788,,no_pmc_for_pmid
Bio-protocol-2710,,,https://elifesciences.org/articles/27451,,,skip_non_pubmed
Bio-protocol-2709,,,http://www.ncbi.nlm.nih.gov/pubmed/28384279,28384279,PMC5383330,pmcid_from_idconv
Bio-protocol-2708,,,http://www.ncbi.nlm.nih.gov/pubmed/27520276,27520276,PMC5533861,pmcid_from_idconv
Bio-protocol-2707,,,http://www.ncbi.nlm.nih.gov/pubmed/28801232,28801232,,no_pmc_for_pmid
Bio-protocol-2706,,,https://www.ncbi.nlm.nih.gov/pubmed/22281778,22281778,,no_pmc_for_pmid
Bio-protocol-2705,,,http://www.ncbi.nlm.nih.gov/pubmed/27138568,27138568,PMC4864890,pmcid_from_idconv
Bio-protocol-2704,,,http://www.ncbi.nlm.nih.gov/pubmed/26984601,26984601,,no_pmc_for_pmid
Bio-protocol-2703,,,http://onlinelibrary.wiley.com/doi/10.1002/(SICI)1522-2624(199901)162:1%3C15::AID-JPLN15%3E3.0.CO;2-P/full,,,skip_non_pubmed
Bio-protocol-2702,,,http://www.ncbi.nlm.nih.gov/pubmed/27974729,27974729,,no_pmc_for_pmid
Bio-protocol-2701,,,http://www.ncbi.nlm.nih.gov/pubmed/26699639,26699639,PMC4810687,pmcid_from_idconv
Bio-protocol-2700,,,http://www.ncbi.nlm.nih.gov/pubmed/26699639,26699639,PMC4810687,pmcid_from_idconv
Bio-protocol-2699,,,http://www.ncbi.nlm.nih.gov/pubmed/28479102,28479102,PMC5484087,pmcid_from_idconv
Bio-protocol-2698,,,http://www.ncbi.nlm.nih.gov/pubmed/28479102,28479102,PMC5484087,pmcid_from_idconv
Bio-protocol-2697,,,http://www.ncbi.nlm.nih.gov/pubmed/28900026,28900026,PMC5596342,pmcid_from_idconv
Bio-protocol-2696,,,http://www.ncbi.nlm.nih.gov/pubmed/28436144,28436144,,no_pmc_for_pmid
Bio-protocol-2695,,,http://www.ncbi.nlm.nih.gov/pubmed/28384279,28384279,PMC5383330,pmcid_from_idconv
Bio-protocol-2694,,,https://www.nature.com/articles/s41467-017-00529-0,,,skip_non_pubmed
Bio-protocol-2693,,,http://www.ncbi.nlm.nih.gov/pubmed/26427854,26427854,,no_pmc_for_pmid
Bio-protocol-2692,,,http://www.ncbi.nlm.nih.gov/pubmed/28376567,28376567,,no_pmc_for_pmid
Bio-protocol-2691,,,http://www.ncbi.nlm.nih.gov/pubmed/27302758,27302758,PMC4916379,pmcid_from_idconv
Bio-protocol-2690,,,http://www.ncbi.nlm.nih.gov/pubmed/28698583,28698583,PMC5505971,pmcid_from_idconv
Bio-protocol-2689,,,http://www.ncbi.nlm.nih.gov/pubmed/27840021,27840021,,no_pmc_for_pmid
Bio-protocol-2688,,,http://www.ncbi.nlm.nih.gov/pubmed/28438207,28438207,PMC5404680,pmcid_from_idconv
Bio-protocol-2687,,,http://www.ncbi.nlm.nih.gov/pubmed/25964651,25964651,,no_pmc_for_pmid
Bio-protocol-2686,,,http://www.ncbi.nlm.nih.gov/pubmed/28389538,28389538,PMC5452807,pmcid_from_idconv
Bio-protocol-2685,,,https://elifesciences.org/articles/19048,,,skip_non_pubmed
Bio-protocol-2684,,,http://www.ncbi.nlm.nih.gov/pubmed/28250424,28250424,PMC5807080,pmcid_from_idconv
Bio-protocol-2683,,,http://www.ncbi.nlm.nih.gov/pubmed/28346408,28346408,,no_pmc_for_pmid
Bio-protocol-2682,,,http://www.ncbi.nlm.nih.gov/pubmed/28381444,28381444,PMC5466031,pmcid_from_idconv
Bio-protocol-2681,,,http://www.ncbi.nlm.nih.gov/pubmed/28604682,28604682,,no_pmc_for_pmid
Bio-protocol-2680,,,http://jcb.rupress.org/content/216/7/2151.long,,,skip_non_pubmed
Bio-protocol-2679,,,http://www.ncbi.nlm.nih.gov/pubmed/28779171,28779171,PMC5544745,pmcid_from_idconv
Bio-protocol-2678,,,https://pubmed.ncbi.nlm.nih.gov/28747494/,28747494,PMC5599771,pmcid_from_idconv
Bio-protocol-2677,,,http://www.ncbi.nlm.nih.gov/pubmed/28258158,28258158,PMC5435421,pmcid_from_idconv
Bio-protocol-2676,,,http://www.ncbi.nlm.nih.gov/pubmed/27184595,27184595,PMC4869002,pmcid_from_idconv
Bio-protocol-2675,,,http://www.jneurosci.org/content/37/37/9000.long,,,skip_non_pubmed
Bio-protocol-2674,,,http://www.ncbi.nlm.nih.gov/pubmed/28324650,28324650,,no_pmc_for_pmid
Bio-protocol-2673,,,http://www.ncbi.nlm.nih.gov/pubmed/28319057,28319057,,no_pmc_for_pmid
Bio-protocol-2672,,,http://www.mdpi.com/1999-4915/8/7/188,,,skip_non_pubmed
Bio-protocol-2671,,,https://elifesciences.org/articles/23545,,,skip_non_pubmed
Bio-protocol-2670,,,http://jcb.rupress.org/content/197/1/45.long,,,skip_non_pubmed
Bio-protocol-2669,,,http://jcb.rupress.org/content/197/1/45.long,,,skip_non_pubmed
Bio-protocol-2668,,,http://www.ncbi.nlm.nih.gov/pubmed/26993299,26993299,,no_pmc_for_pmid
Bio-protocol-2667,,,http://www.ncbi.nlm.nih.gov/pubmed/27825349,27825349,PMC5101802,pmcid_from_idconv
Bio-protocol-2666,,,http://www.ncbi.nlm.nih.gov/pubmed/28213541,28213541,PMC5394322,pmcid_from_idconv
Bio-protocol-2665,,,http://www.ncbi.nlm.nih.gov/pubmed/28694996,28694996,PMC5500998,pmcid_from_idconv
Bio-protocol-2664,,,http://www.ncbi.nlm.nih.gov/pubmed/26780456,26780456,,no_pmc_for_pmid
Bio-protocol-2663,,,http://www.ncbi.nlm.nih.gov/pubmed/28452358,28452358,PMC5414355,pmcid_from_idconv
Bio-protocol-2662,,,http://www.ncbi.nlm.nih.gov/pubmed/28452988,28452988,PMC5478883,pmcid_from_idconv
Bio-protocol-2661,,,https://www.ncbi.nlm.nih.gov/pubmed/28614657,28614657,PMC5766003,pmcid_from_idconv
Bio-protocol-2660,,,http://www.ncbi.nlm.nih.gov/pubmed/27299700,27299700,PMC5572139,pmcid_from_idconv
Bio-protocol-2659,,,http://www.ncbi.nlm.nih.gov/pubmed/28434940,28434940,PMC5425658,pmcid_from_idconv
Bio-protocol-2658,,,https://pubmed.ncbi.nlm.nih.gov/26530315/,26530315,PMC4704589,pmcid_from_idconv
Bio-protocol-2657,,,https://pubmed.ncbi.nlm.nih.gov/26530315/,26530315,PMC4704589,pmcid_from_idconv
Bio-protocol-2656,,,https://pubmed.ncbi.nlm.nih.gov/26530315/,26530315,PMC4704589,pmcid_from_idconv
Bio-protocol-2655,,,http://www.ncbi.nlm.nih.gov/pubmed/28087239,28087239,PMC5263257,pmcid_from_idconv
Bio-protocol-2654,,,http://www.ncbi.nlm.nih.gov/pubmed/28544616,28544616,PMC5506426,pmcid_from_idconv
Bio-protocol-2653,,,https://pubmed.ncbi.nlm.nih.gov/27261063/,27261063,PMC4972258,pmcid_from_idconv
Bio-protocol-2652,,,http://www.ncbi.nlm.nih.gov/pubmed/27807143,27807143,PMC5135375,pmcid_from_idconv
Bio-protocol-2651,,,http://www.ncbi.nlm.nih.gov/pubmed/25535197,25535197,,no_pmc_for_pmid
Bio-protocol-2650,,,https://elifesciences.org/articles/23013,,,skip_non_pubmed
Bio-protocol-2649,,,https://elifesciences.org/articles/23013,,,skip_non_pubmed
Bio-protocol-2648,,,http://www.ncbi.nlm.nih.gov/pubmed/28253371,28253371,PMC5349695,pmcid_from_idconv
Bio-protocol-2647,,,http://www.ncbi.nlm.nih.gov/pubmed/28452988,28452988,PMC5478883,pmcid_from_idconv
Bio-protocol-2646,,,http://jcb.rupress.org/content/216/4/1107.long,,,skip_non_pubmed
Bio-protocol-2645,,,https://academic.oup.com/nar/advance-article/doi/10.1093/nar/gkx1194/4653540,,,skip_non_pubmed
Bio-protocol-2644,,,https://www.ncbi.nlm.nih.gov/pubmed/27859288,27859288,,no_pmc_for_pmid
Bio-protocol-2643,,,http://www.ncbi.nlm.nih.gov/pubmed/21925107,21925107,PMC3182769,pmcid_from_idconv
Bio-protocol-2642,,,http://www.ncbi.nlm.nih.gov/pubmed/28487523,28487523,PMC5431616,pmcid_from_idconv
Bio-protocol-2641,,,http://www.ncbi.nlm.nih.gov/pubmed/28769044,28769044,PMC5540929,pmcid_from_idconv
Bio-protocol-2640,,,http://www.ncbi.nlm.nih.gov/pubmed/27280707,27280707,PMC4900624,pmcid_from_idconv
Bio-protocol-2639,,,http://www.ncbi.nlm.nih.gov/pubmed/27859364,27859364,,no_pmc_for_pmid
Bio-protocol-2638,,,http://www.ncbi.nlm.nih.gov/pubmed/28167519,28167519,PMC5370414,pmcid_from_idconv
Bio-protocol-2637,,,https://elifesciences.org/articles/24419,,,skip_non_pubmed
Bio-protocol-2636,,,http://www.ncbi.nlm.nih.gov/pubmed/28181357,28181357,,no_pmc_for_pmid
Bio-protocol-2635,,,http://www.ncbi.nlm.nih.gov/pubmed/27895104,27895104,PMC5210085,pmcid_from_idconv
Bio-protocol-2634,,,http://www.ncbi.nlm.nih.gov/pubmed/27920297,27920297,PMC5287397,pmcid_from_idconv
Bio-protocol-2633,,,http://www.ncbi.nlm.nih.gov/pubmed/28077652,28077652,PMC5331806,pmcid_from_idconv
Bio-protocol-2632,,,http://www.ncbi.nlm.nih.gov/pubmed/28351991,28351991,PMC5435424,pmcid_from_idconv
Bio-protocol-2631,,,http://www.ebiomedicine.com/article/S2352-3964(17)30230-X/fulltext#s0040,,,skip_non_pubmed
Bio-protocol-2630,,,http://www.ncbi.nlm.nih.gov/pubmed/27217018,27217018,PMC4877573,pmcid_from_idconv
Bio-protocol-2629,,,http://www.ncbi.nlm.nih.gov/pubmed/27895104,27895104,PMC5210085,pmcid_from_idconv
Bio-protocol-2628,,,https://elifesciences.org/articles/23545,,,skip_non_pubmed
Bio-protocol-2627,,,http://www.ncbi.nlm.nih.gov/pubmed/28394257,28394257,PMC5409830,pmcid_from_idconv
Bio-protocol-2626,,,http://www.ncbi.nlm.nih.gov/pubmed/28394257,28394257,PMC5409830,pmcid_from_idconv
Bio-protocol-2625,,,http://www.ncbi.nlm.nih.gov/pubmed/27904648,27904648,PMC5121945,pmcid_from_idconv
Bio-protocol-2624,,,http://www.ncbi.nlm.nih.gov/pubmed/27703214,27703214,PMC5050455,pmcid_from_idconv
Bio-protocol-2623,,,https://pubmed.ncbi.nlm.nih.gov/28153926/,28153926,PMC5338678,pmcid_from_idconv
Bio-protocol-2622,,,http://www.ncbi.nlm.nih.gov/pubmed/27899609,27899609,PMC5224473,pmcid_from_idconv
Bio-protocol-2621,,,,,,skip_non_pubmed
Bio-protocol-2620,,,,,,skip_non_pubmed
Bio-protocol-2619,,,http://www.ncbi.nlm.nih.gov/pubmed/28490440,28490440,PMC5461005,pmcid_from_idconv
Bio-protocol-2618,,,http://www.ncbi.nlm.nih.gov/pubmed/28002730,28002730,,no_pmc_for_pmid
Bio-protocol-2617,,,http://www.ncbi.nlm.nih.gov/pubmed/28262484,28262484,PMC5446062,pmcid_from_idconv
Bio-protocol-2616,,,http://www.ncbi.nlm.nih.gov/pubmed/27869652,27869652,PMC5199715,pmcid_from_idconv
Bio-protocol-2615,,,https://elifesciences.org/articles/19466,,,skip_non_pubmed
Bio-protocol-2614,,,http://www.ncbi.nlm.nih.gov/pubmed/28490657,28490657,PMC5451546,pmcid_from_idconv
Bio-protocol-2613,,,http://www.ncbi.nlm.nih.gov/pubmed/28356392,28356392,PMC5413328,pmcid_from_idconv
Bio-protocol-2612,,,https://www.ncbi.nlm.nih.gov/pubmed/28586432,28586432,PMC5737561,pmcid_from_idconv
Bio-protocol-2611,,,http://www.ncbi.nlm.nih.gov/pubmed/28103403,28103403,,no_pmc_for_pmid
Bio-protocol-2610,,,http://www.jneurosci.org/content/35/25/9424.long,,,skip_non_pubmed
Bio-protocol-2609,,,http://www.ncbi.nlm.nih.gov/pubmed/28238795,28238795,PMC5355646,pmcid_from_idconv
Bio-protocol-2608,,,http://www.ncbi.nlm.nih.gov/pubmed/28340575,28340575,PMC5366128,pmcid_from_idconv
Bio-protocol-2607,,,http://www.ncbi.nlm.nih.gov/pubmed/27621091,27621091,,no_pmc_for_pmid
Bio-protocol-2606,,,https://www.ncbi.nlm.nih.gov/pubmed/28732005,28732005,PMC5521747,pmcid_from_idconv
Bio-protocol-2605,,,https://www.ncbi.nlm.nih.gov/pubmed/27170753,27170753,PMC4944277,pmcid_from_idconv
Bio-protocol-2604,,,http://www.ncbi.nlm.nih.gov/pubmed/28416706,28416706,PMC5472818,pmcid_from_idconv
Bio-protocol-2603,,,http://www.ncbi.nlm.nih.gov/pubmed/27790794,27790794,,no_pmc_for_pmid
Bio-protocol-2602,,,http://www.ncbi.nlm.nih.gov/pubmed/26072707,26072707,PMC4466887,pmcid_from_idconv
Bio-protocol-2601,,,http://www.ncbi.nlm.nih.gov/pubmed/28210216,28210216,PMC5288368,pmcid_from_idconv
Bio-protocol-2600,,,http://www.ncbi.nlm.nih.gov/pubmed/27647934,27647934,PMC5103875,pmcid_from_idconv
