protocol_id,bioprotocol_doi,bioprotocol_page,original_article_url,pdf_path,status,notes
Bio-protocol-3379,https://doi.org/10.21769/BioProtoc.3379,https://bio-protocol.org/en/bpdetail?id=3379&type=0,http://www.ncbi.nlm.nih.gov/pubmed/30190172,,ok,no_direct_pdf
Bio-protocol-3378,https://doi.org/10.21769/BioProtoc.3378,https://bio-protocol.org/en/bpdetail?id=3378&type=0,http://www.ncbi.nlm.nih.gov/pubmed/30917329,,ok,no_direct_pdf
Bio-protocol-3377,https://doi.org/10.21769/BioProtoc.3377,https://bio-protocol.org/en/bpdetail?id=3377&type=0,http://jcb.rupress.org/content/217/4/1521.long,,ok,no_direct_pdf
Bio-protocol-3376,https://doi.org/10.21769/BioProtoc.3376,https://bio-protocol.org/en/bpdetail?id=3376&type=0,https://www.eneuro.org/content/6/1/ENEURO.0389-18.2019.long,,ok,no_direct_pdf
Bio-protocol-3375,https://doi.org/10.21769/BioProtoc.3375,https://bio-protocol.org/en/bpdetail?id=3375&type=0,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5023959/,,ok,no_direct_pdf
Bio-protocol-3374,https://doi.org/10.21769/BioProtoc.3374,https://bio-protocol.org/en/bpdetail?id=3374&type=0,http://www.ncbi.nlm.nih.gov/pubmed/29141013,,ok,no_direct_pdf
Bio-protocol-3373,https://doi.org/10.21769/BioProtoc.3373,https://bio-protocol.org/en/bpdetail?id=3373&type=0,http://www.ncbi.nlm.nih.gov/pubmed/30674481,,ok,no_direct_pdf
Bio-protocol-3372,https://doi.org/10.21769/BioProtoc.3372,https://bio-protocol.org/en/bpdetail?id=3372&type=0,http://www.ncbi.nlm.nih.gov/pubmed/30978251,,ok,no_direct_pdf
Bio-protocol-3371,https://doi.org/10.21769/BioProtoc.3371,https://bio-protocol.org/en/bpdetail?id=3371&type=0,http://www.ncbi.nlm.nih.gov/pubmed/30669593,,ok,no_direct_pdf
Bio-protocol-3370,https://doi.org/10.21769/BioProtoc.3370,https://bio-protocol.org/en/bpdetail?id=3370&type=0,http://www.ncbi.nlm.nih.gov/pubmed/30887174,,ok,no_direct_pdf
Bio-protocol-3369,https://doi.org/10.21769/BioProtoc.3369,https://bio-protocol.org/en/bpdetail?id=3369&type=0,http://www.ncbi.nlm.nih.gov/pubmed/30397349,,ok,no_direct_pdf
Bio-protocol-3368,https://doi.org/10.21769/BioProtoc.3368,https://bio-protocol.org/en/bpdetail?id=3368&type=0,https://elifesciences.org/articles/39180,,ok,no_direct_pdf
Bio-protocol-3367,https://doi.org/10.21769/BioProtoc.3367,https://bio-protocol.org/en/bpdetail?id=3367&type=0,http://www.ncbi.nlm.nih.gov/pubmed/25581302,,ok,no_direct_pdf
Bio-protocol-3366,https://doi.org/10.21769/BioProtoc.3366,https://bio-protocol.org/en/bpdetail?id=3366&type=0,http://www.ncbi.nlm.nih.gov/pubmed/30626642,,ok,no_direct_pdf
Bio-protocol-3365,https://doi.org/10.21769/BioProtoc.3365,https://bio-protocol.org/en/bpdetail?id=3365&type=0,https://elifesciences.org/articles/40162,,ok,no_direct_pdf
Bio-protocol-3364,https://doi.org/10.21769/BioProtoc.3364,https://bio-protocol.org/en/bpdetail?id=3364&type=0,http://www.ncbi.nlm.nih.gov/pubmed/29959129,,ok,no_direct_pdf
Bio-protocol-3363,https://doi.org/10.21769/BioProtoc.3363,https://bio-protocol.org/en/bpdetail?id=3363&type=0,https://www.jneurosci.org/content/39/18/3412.long,,ok,no_direct_pdf
Bio-protocol-3361,https://doi.org/10.21769/BioProtoc.3361,https://bio-protocol.org/en/bpdetail?id=3361&type=0,http://www.ncbi.nlm.nih.gov/pubmed/30696734,,ok,no_direct_pdf
Bio-protocol-3360,https://doi.org/10.21769/BioProtoc.3360,https://bio-protocol.org/en/bpdetail?id=3360&type=0,http://www.ncbi.nlm.nih.gov/pubmed/29197505,,ok,no_direct_pdf
Bio-protocol-3359,https://doi.org/10.21769/BioProtoc.3359,https://bio-protocol.org/en/bpdetail?id=3359&type=0,http://www.ncbi.nlm.nih.gov/pubmed/30718850,,ok,no_direct_pdf
Bio-protocol-3358,https://doi.org/10.21769/BioProtoc.3358,https://bio-protocol.org/exchange/protocoldetail?id=3358&type=1,,,no_original_link,could_not_find_original_article_anchor
Bio-protocol-3357,https://doi.org/10.21769/BioProtoc.3357,https://bio-protocol.org/en/bpdetail?id=3357&type=0,http://www.ncbi.nlm.nih.gov/pubmed/30143554,,ok,no_direct_pdf
Bio-protocol-3356,https://doi.org/10.21769/BioProtoc.3356,https://bio-protocol.org/en/bpdetail?id=3356&type=0,http://www.ncbi.nlm.nih.gov/pubmed/30446119,,ok,no_direct_pdf
Bio-protocol-3355,https://doi.org/10.21769/BioProtoc.3355,https://bio-protocol.org/en/bpdetail?id=3355&type=0,http://www.ncbi.nlm.nih.gov/pubmed/27796719,,ok,no_direct_pdf
Bio-protocol-3354,https://doi.org/10.21769/BioProtoc.3354,https://bio-protocol.org/en/bpdetail?id=3354&type=0,https://www.eneuro.org/content/5/5/ENEURO.0273-18.2018.long,,ok,no_direct_pdf
Bio-protocol-3353,https://doi.org/10.21769/BioProtoc.3353,https://bio-protocol.org/en/bpdetail?id=3353&type=0,http://www.ncbi.nlm.nih.gov/pubmed/30698736,,ok,no_direct_pdf
Bio-protocol-3352,https://doi.org/10.21769/BioProtoc.3352,https://bio-protocol.org/en/bpdetail?id=3352&type=0,https://www.ncbi.nlm.nih.gov/pubmed/19076242,,ok,no_direct_pdf
Bio-protocol-3351,https://doi.org/10.21769/BioProtoc.3351,https://bio-protocol.org/en/bpdetail?id=3351&type=0,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4921206/,,ok,no_direct_pdf
Bio-protocol-3350,https://doi.org/10.21769/BioProtoc.3350,https://bio-protocol.org/en/bpdetail?id=3350&type=0,http://www.ncbi.nlm.nih.gov/pubmed/30581017,,ok,no_direct_pdf
Bio-protocol-3349,https://doi.org/10.21769/BioProtoc.3349,https://bio-protocol.org/en/bpdetail?id=3349&type=0,http://www.jbc.org/content/294/2/679.long,,ok,no_direct_pdf
Bio-protocol-3348,https://doi.org/10.21769/BioProtoc.3348,https://bio-protocol.org/en/bpdetail?id=3348&type=0,https://www.eneuro.org/content/6/1/ENEURO.0495-18.2019.long,,ok,no_direct_pdf
Bio-protocol-3347,https://doi.org/10.21769/BioProtoc.3347,https://bio-protocol.org/en/bpdetail?id=3347&type=0,http://www.ncbi.nlm.nih.gov/pubmed/30152202,,ok,no_direct_pdf
Bio-protocol-3346,https://doi.org/10.21769/BioProtoc.3346,https://bio-protocol.org/exchange/protocoldetail?id=3346&type=1,,,no_original_link,could_not_find_original_article_anchor
Bio-protocol-3345,https://doi.org/10.21769/BioProtoc.3345,https://bio-protocol.org/en/bpdetail?id=3345&type=0,http://www.ncbi.nlm.nih.gov/pubmed/30709743,,ok,no_direct_pdf
Bio-protocol-3344,https://doi.org/10.21769/BioProtoc.3344,https://bio-protocol.org/en/bpdetail?id=3344&type=0,http://jcb.rupress.org/content/218/4/1408.long,,ok,no_direct_pdf
Bio-protocol-3343,https://doi.org/10.21769/BioProtoc.3343,https://bio-protocol.org/en/bpdetail?id=3343&type=0,http://www.ncbi.nlm.nih.gov/pubmed/?term=31093828,,ok,no_direct_pdf
Bio-protocol-3342,https://doi.org/10.21769/BioProtoc.3342,https://bio-protocol.org/en/bpdetail?id=3342&type=0,https://elifesciences.org/articles/40946,,ok,no_direct_pdf
Bio-protocol-3341,https://doi.org/10.21769/BioProtoc.3341,https://bio-protocol.org/en/bpdetail?id=3341&type=0,http://www.ncbi.nlm.nih.gov/pubmed/30585394,,ok,no_direct_pdf
Bio-protocol-3339,https://doi.org/10.21769/BioProtoc.3339,https://bio-protocol.org/en/bpdetail?id=3339&type=0,https://elifesciences.org/articles/25716,,ok,no_direct_pdf
Bio-protocol-3338,https://doi.org/10.21769/BioProtoc.3338,https://bio-protocol.org/en/bpdetail?id=3338&type=0,http://www.ncbi.nlm.nih.gov/pubmed/26786319,,ok,no_direct_pdf
Bio-protocol-3337,https://doi.org/10.21769/BioProtoc.3337,https://bio-protocol.org/en/bpdetail?id=3337&type=0,https://www.jneurosci.org/content/39/17/3234.long,,ok,no_direct_pdf
Bio-protocol-3336,https://doi.org/10.21769/BioProtoc.3336,https://bio-protocol.org/en/bpdetail?id=3336&type=0,http://jcb.rupress.org/content/218/5/1653.long,,ok,no_direct_pdf
Bio-protocol-3335,https://doi.org/10.21769/BioProtoc.3335,https://bio-protocol.org/en/bpdetail?id=3335&type=0,http://www.ncbi.nlm.nih.gov/pubmed/30643267,,ok,no_direct_pdf
Bio-protocol-3334,https://doi.org/10.21769/BioProtoc.3334,https://bio-protocol.org/en/bpdetail?id=3334&type=0,http://www.ncbi.nlm.nih.gov/pubmed/30523254,,ok,no_direct_pdf
Bio-protocol-3333,https://doi.org/10.21769/BioProtoc.3333,https://bio-protocol.org/en/bpdetail?id=3333&type=0,http://www.ncbi.nlm.nih.gov/pubmed/30643263,,ok,no_direct_pdf
Bio-protocol-3332,https://doi.org/10.21769/BioProtoc.3332,https://bio-protocol.org/en/bpdetail?id=3332&type=0,http://www.jbc.org/content/293/42/16193.long,,ok,no_direct_pdf
Bio-protocol-3331,https://doi.org/10.21769/BioProtoc.3331,https://bio-protocol.org/en/bpdetail?id=3331&type=0,https://www.jneurosci.org/content/39/8/1525.long,,ok,no_direct_pdf
Bio-protocol-3330,https://doi.org/10.21769/BioProtoc.3330,https://bio-protocol.org/en/bpdetail?id=3330&type=0,https://elifesciences.org/articles/34959,,ok,no_direct_pdf
Bio-protocol-3329,https://doi.org/10.21769/BioProtoc.3329,https://bio-protocol.org/en/bpdetail?id=3329&type=0,http://www.ncbi.nlm.nih.gov/pubmed/30371772,,ok,no_direct_pdf
Bio-protocol-3328,https://doi.org/10.21769/BioProtoc.3328,https://bio-protocol.org/en/bpdetail?id=3328&type=0,http://www.ncbi.nlm.nih.gov/pubmed/30580965,,ok,no_direct_pdf
Bio-protocol-3327,https://doi.org/10.21769/BioProtoc.3327,https://bio-protocol.org/en/bpdetail?id=3327&type=0,http://www.ncbi.nlm.nih.gov/pubmed/30287954,,ok,no_direct_pdf
Bio-protocol-3326,https://doi.org/10.21769/BioProtoc.3326,https://bio-protocol.org/en/bpdetail?id=3326&type=0,http://www.ncbi.nlm.nih.gov/pubmed/30401781,,ok,no_direct_pdf
Bio-protocol-3325,https://doi.org/10.21769/BioProtoc.3325,https://bio-protocol.org/en/bpdetail?id=3325&type=0,https://www.ncbi.nlm.nih.gov/pubmed/26879629,,ok,no_direct_pdf
Bio-protocol-3324,https://doi.org/10.21769/BioProtoc.3324,https://bio-protocol.org/en/bpdetail?id=3324&type=0,https://www.jneurosci.org/content/38/24/5584.long,,ok,no_direct_pdf
Bio-protocol-3323,https://doi.org/10.21769/BioProtoc.3323,https://bio-protocol.org/en/bpdetail?id=3323&type=0,https://www.sciencedirect.com/science/article/pii/S092540051831949X,,ok,no_direct_pdf
Bio-protocol-3322,https://doi.org/10.21769/BioProtoc.3322,https://bio-protocol.org/en/bpdetail?id=3322&type=0,http://www.ncbi.nlm.nih.gov/pubmed/30451565,,ok,no_direct_pdf
Bio-protocol-3320,https://doi.org/10.21769/BioProtoc.3320,https://bio-protocol.org/en/bpdetail?id=3320&type=0,http://www.ncbi.nlm.nih.gov/pubmed/30858198,,ok,no_direct_pdf
Bio-protocol-3319,https://doi.org/10.21769/BioProtoc.3319,https://bio-protocol.org/en/bpdetail?id=3319&type=0,http://www.ncbi.nlm.nih.gov/pubmed/30404802,,ok,no_direct_pdf
Bio-protocol-3318,https://doi.org/10.21769/BioProtoc.3318,https://bio-protocol.org/en/bpdetail?id=3318&type=0,http://www.ncbi.nlm.nih.gov/pubmed/30270181,,ok,no_direct_pdf
Bio-protocol-3317,https://doi.org/10.21769/BioProtoc.3317,https://bio-protocol.org/en/bpdetail?id=3317&type=0,http://www.jbc.org/content/271/46/29182.long,,ok,no_direct_pdf
Bio-protocol-3316,https://doi.org/10.21769/BioProtoc.3316,https://bio-protocol.org/en/bpdetail?id=3316&type=0,http://www.ncbi.nlm.nih.gov/pubmed/30275297,,ok,no_direct_pdf
Bio-protocol-3315,https://doi.org/10.21769/BioProtoc.3315,https://bio-protocol.org/exchange/protocoldetail?id=3315&type=1,,,no_original_link,could_not_find_original_article_anchor
Bio-protocol-3314,https://doi.org/10.21769/BioProtoc.3314,https://bio-protocol.org/en/bpdetail?id=3314&type=0,http://www.ncbi.nlm.nih.gov/pubmed/30499113,,ok,no_direct_pdf
Bio-protocol-3313,https://doi.org/10.21769/BioProtoc.3313,https://bio-protocol.org/en/bpdetail?id=3313&type=0,https://www.ncbi.nlm.nih.gov/pubmed/29533927,,ok,no_direct_pdf
Bio-protocol-3312,https://doi.org/10.21769/BioProtoc.3312,https://bio-protocol.org/en/bpdetail?id=3312&type=0,http://www.ncbi.nlm.nih.gov/pubmed/30540963,,ok,no_direct_pdf
Bio-protocol-3311,https://doi.org/10.21769/BioProtoc.3311,https://bio-protocol.org/en/bpdetail?id=3311&type=0,http://www.ncbi.nlm.nih.gov/pubmed/29202332,,ok,no_direct_pdf
Bio-protocol-3309,https://doi.org/10.21769/BioProtoc.3309,https://bio-protocol.org/en/bpdetail?id=3309&type=0,http://www.jbc.org/content/293/50/19330.long,,ok,no_direct_pdf
Bio-protocol-3308,https://doi.org/10.21769/BioProtoc.3308,https://bio-protocol.org/en/bpdetail?id=3308&type=0,http://www.ncbi.nlm.nih.gov/pubmed/29318700,,ok,no_direct_pdf
Bio-protocol-3307,https://doi.org/10.21769/BioProtoc.3307,https://bio-protocol.org/en/bpdetail?id=3307&type=0,https://elifesciences.org/articles/43036,,ok,no_direct_pdf
Bio-protocol-3306,https://doi.org/10.21769/BioProtoc.3306,https://bio-protocol.org/en/bpdetail?id=3306&type=0,https://www.sciencedirect.com/science/article/pii/S0091305718305562,,ok,no_direct_pdf
Bio-protocol-3305,https://doi.org/10.21769/BioProtoc.3305,https://bio-protocol.org/en/bpdetail?id=3305&type=0,http://www.ncbi.nlm.nih.gov/pubmed/28589519,,ok,no_direct_pdf
Bio-protocol-3304,https://doi.org/10.21769/BioProtoc.3304,https://bio-protocol.org/exchange/protocoldetail?id=3304&type=1,,,no_original_link,could_not_find_original_article_anchor
Bio-protocol-3303,https://doi.org/10.21769/BioProtoc.3303,https://bio-protocol.org/en/bpdetail?id=3303&type=0,http://www.ncbi.nlm.nih.gov/pubmed/24510422,,ok,no_direct_pdf
Bio-protocol-3302,https://doi.org/10.21769/BioProtoc.3302,https://bio-protocol.org/en/bpdetail?id=3302&type=0,http://www.ncbi.nlm.nih.gov/pubmed/26797145,,ok,no_direct_pdf
Bio-protocol-3301,https://doi.org/10.21769/BioProtoc.3301,https://bio-protocol.org/en/bpdetail?id=3301&type=0,https://elifesciences.org/articles/37093,,ok,no_direct_pdf
Bio-protocol-3300,https://doi.org/10.21769/BioProtoc.3300,https://bio-protocol.org/en/bpdetail?id=3300&type=0,https://www.jneurosci.org/content/36/26/6973.long,,ok,no_direct_pdf
Bio-protocol-3299,https://doi.org/10.21769/BioProtoc.3299,https://bio-protocol.org/en/bpdetail?id=3299&type=0,https://www.sciencedirect.com/science/article/pii/S1046202311000764?via%3Dihub,,ok,no_direct_pdf
Bio-protocol-3298,https://doi.org/10.21769/BioProtoc.3298,https://bio-protocol.org/en/bpdetail?id=3298&type=0,https://doi.org/10.1007/s10439-016-1710-7,,ok,no_direct_pdf
Bio-protocol-3297,https://doi.org/10.21769/BioProtoc.3297,https://bio-protocol.org/en/bpdetail?id=3297&type=0,https://elifesciences.org/articles/34772,,ok,no_direct_pdf
Bio-protocol-3296,https://doi.org/10.21769/BioProtoc.3296,https://bio-protocol.org/en/bpdetail?id=3296&type=0,https://www.ncbi.nlm.nih.gov/pubmed/30797686,,ok,no_direct_pdf
Bio-protocol-3295,https://doi.org/10.21769/BioProtoc.3295,https://bio-protocol.org/en/bpdetail?id=3295&type=0,http://www.ncbi.nlm.nih.gov/pubmed/30447647,,ok,no_direct_pdf
Bio-protocol-3294,https://doi.org/10.21769/BioProtoc.3294,https://bio-protocol.org/en/bpdetail?id=3294&type=0,http://www.ncbi.nlm.nih.gov/pubmed/29967034,,ok,no_direct_pdf
Bio-protocol-3293,https://doi.org/10.21769/BioProtoc.3293,https://bio-protocol.org/en/bpdetail?id=3293&type=0,https://www.ncbi.nlm.nih.gov/pubmed/24332032,,ok,no_direct_pdf
Bio-protocol-3292,https://doi.org/10.21769/BioProtoc.3292,https://bio-protocol.org/en/bpdetail?id=3292&type=0,https://www.ncbi.nlm.nih.gov/pubmed/24332032,,ok,no_direct_pdf
Bio-protocol-3291,https://doi.org/10.21769/BioProtoc.3291,https://bio-protocol.org/en/bpdetail?id=3291&type=0,http://www.ncbi.nlm.nih.gov/pubmed/30639188,,ok,no_direct_pdf
Bio-protocol-3290,https://doi.org/10.21769/BioProtoc.3290,https://bio-protocol.org/en/bpdetail?id=3290&type=0,http://www.ncbi.nlm.nih.gov/pubmed/31656036,,ok,no_direct_pdf
Bio-protocol-3289,https://doi.org/10.21769/BioProtoc.3289,https://bio-protocol.org/en/bpdetail?id=3289&type=0,http://www.ncbi.nlm.nih.gov/pubmed/30530590,,ok,no_direct_pdf
Bio-protocol-3288,https://doi.org/10.21769/BioProtoc.3288,https://bio-protocol.org/en/bpdetail?id=3288&type=0,http://www.ncbi.nlm.nih.gov/pubmed/29562168,,ok,no_direct_pdf
Bio-protocol-3287,https://doi.org/10.21769/BioProtoc.3287,https://bio-protocol.org/en/bpdetail?id=3287&type=0,http://www.ncbi.nlm.nih.gov/pubmed/30420506,,ok,no_direct_pdf
Bio-protocol-3286,https://doi.org/10.21769/BioProtoc.3286,https://bio-protocol.org/en/bpdetail?id=3286&type=0,http://www.ncbi.nlm.nih.gov/pubmed/30101295,,ok,no_direct_pdf
Bio-protocol-3285,https://doi.org/10.21769/BioProtoc.3285,https://bio-protocol.org/en/bpdetail?id=3285&type=0,https://www.ncbi.nlm.nih.gov/pubmed/28300877,,ok,no_direct_pdf
Bio-protocol-3284,https://doi.org/10.21769/BioProtoc.3284,https://bio-protocol.org/en/bpdetail?id=3284&type=0,https://www.sciencedirect.com/science/article/pii/S0093691X18309166,,ok,no_direct_pdf
Bio-protocol-3283,https://doi.org/10.21769/BioProtoc.3283,https://bio-protocol.org/en/bpdetail?id=3283&type=0,http://www.ncbi.nlm.nih.gov/pubmed/29910126,,ok,no_direct_pdf
Bio-protocol-3282,https://doi.org/10.21769/BioProtoc.3282,https://bio-protocol.org/en/bpdetail?id=3282&type=0,http://www.ncbi.nlm.nih.gov/pubmed/30131356,,ok,no_direct_pdf
Bio-protocol-3281,https://doi.org/10.21769/BioProtoc.3281,https://bio-protocol.org/en/bpdetail?id=3281&type=0,http://www.ncbi.nlm.nih.gov/pubmed/29363200,,ok,no_direct_pdf
Bio-protocol-3280,https://doi.org/10.21769/BioProtoc.3280,https://bio-protocol.org/en/bpdetail?id=3280&type=0,https://elifesciences.org/articles/38970,,ok,no_direct_pdf
Bio-protocol-3279,https://doi.org/10.21769/BioProtoc.3279,https://bio-protocol.org/exchange/protocoldetail?id=3279&type=1,,,no_original_link,could_not_find_original_article_anchor
Bio-protocol-3278,https://doi.org/10.21769/BioProtoc.3278,https://bio-protocol.org/en/bpdetail?id=3278&type=0,https://www.ncbi.nlm.nih.gov/pubmed/30449621,,ok,no_direct_pdf
Bio-protocol-3277,https://doi.org/10.21769/BioProtoc.3277,https://bio-protocol.org/en/bpdetail?id=3277&type=0,http://www.ncbi.nlm.nih.gov/pubmed/27300509,,ok,no_direct_pdf
Bio-protocol-3276,https://doi.org/10.21769/BioProtoc.3276,https://bio-protocol.org/en/bpdetail?id=3276&type=0,https://www.ncbi.nlm.nih.gov/pubmed/30518612,,ok,no_direct_pdf
Bio-protocol-3275,https://doi.org/10.21769/BioProtoc.3275,https://bio-protocol.org/en/bpdetail?id=3275&type=0,http://www.ncbi.nlm.nih.gov/pubmed/27385014,,ok,no_direct_pdf
Bio-protocol-3274,https://doi.org/10.21769/BioProtoc.3274,https://bio-protocol.org/en/bpdetail?id=3274&type=0,https://www.ncbi.nlm.nih.gov/pubmed/31116988,,ok,no_direct_pdf
Bio-protocol-3273,https://doi.org/10.21769/BioProtoc.3273,https://bio-protocol.org/en/bpdetail?id=3273&type=0,http://www.ncbi.nlm.nih.gov/pubmed/29379178,,ok,no_direct_pdf
Bio-protocol-3271,https://doi.org/10.21769/BioProtoc.3271,https://bio-protocol.org/en/bpdetail?id=3271&type=0,http://www.jbc.org/content/294/3/981.long,,ok,no_direct_pdf
Bio-protocol-3270,https://doi.org/10.21769/BioProtoc.3270,https://bio-protocol.org/en/bpdetail?id=3270&type=0,http://www.ncbi.nlm.nih.gov/pubmed/29623032,,ok,no_direct_pdf
Bio-protocol-3269,https://doi.org/10.21769/BioProtoc.3269,https://bio-protocol.org/en/bpdetail?id=3269&type=0,http://www.ncbi.nlm.nih.gov/pubmed/28592871,,ok,no_direct_pdf
Bio-protocol-3268,https://doi.org/10.21769/BioProtoc.3268,https://bio-protocol.org/en/bpdetail?id=3268&type=0,http://www.ncbi.nlm.nih.gov/pubmed/28754889,,ok,no_direct_pdf
Bio-protocol-3267,https://doi.org/10.21769/BioProtoc.3267,https://bio-protocol.org/en/bpdetail?id=3267&type=0,http://www.ncbi.nlm.nih.gov/pubmed/29545347,,ok,no_direct_pdf
Bio-protocol-3266,https://doi.org/10.21769/BioProtoc.3266,https://bio-protocol.org/en/bpdetail?id=3266&type=0,http://www.ncbi.nlm.nih.gov/pubmed/30386220,,ok,no_direct_pdf
Bio-protocol-3265,https://doi.org/10.21769/BioProtoc.3265,https://bio-protocol.org/exchange/protocoldetail?id=3265&type=1,,,no_original_link,could_not_find_original_article_anchor
Bio-protocol-3264,https://doi.org/10.21769/BioProtoc.3264,https://bio-protocol.org/en/bpdetail?id=3264&type=0,http://www.ncbi.nlm.nih.gov/pubmed/28325928,,ok,no_direct_pdf
Bio-protocol-3263,https://doi.org/10.21769/BioProtoc.3263,https://bio-protocol.org/en/bpdetail?id=3263&type=0,http://www.ncbi.nlm.nih.gov/pubmed/30395366,,ok,no_direct_pdf
Bio-protocol-3262,https://doi.org/10.21769/BioProtoc.3262,https://bio-protocol.org/exchange/protocoldetail?id=3262&type=1,,,no_original_link,could_not_find_original_article_anchor
Bio-protocol-3261,https://doi.org/10.21769/BioProtoc.3261,https://bio-protocol.org/en/bpdetail?id=3261&type=0,http://www.ncbi.nlm.nih.gov/pubmed/28674664,,ok,no_direct_pdf
Bio-protocol-3260,https://doi.org/10.21769/BioProtoc.3260,https://bio-protocol.org/exchange/protocoldetail?id=3260&type=1,,,no_original_link,could_not_find_original_article_anchor
Bio-protocol-3259,https://doi.org/10.21769/BioProtoc.3259,https://bio-protocol.org/en/bpdetail?id=3259&type=0,https://elifesciences.org/articles/39569,,ok,no_direct_pdf
Bio-protocol-3258,https://doi.org/10.21769/BioProtoc.3258,https://bio-protocol.org/en/bpdetail?id=3258&type=0,https://elifesciences.org/articles/35672,,ok,no_direct_pdf
Bio-protocol-3257,https://doi.org/10.21769/BioProtoc.3257,https://bio-protocol.org/exchange/protocoldetail?id=3257&type=1,,,no_original_link,could_not_find_original_article_anchor
Bio-protocol-3256,https://doi.org/10.21769/BioProtoc.3256,https://bio-protocol.org/exchange/protocoldetail?id=3256&type=1,,,no_original_link,could_not_find_original_article_anchor
Bio-protocol-3255,https://doi.org/10.21769/BioProtoc.3255,https://bio-protocol.org/en/bpdetail?id=3255&type=0,http://www.jbc.org/content/293/51/19633.long,,ok,no_direct_pdf
Bio-protocol-3254,https://doi.org/10.21769/BioProtoc.3254,https://bio-protocol.org/en/bpdetail?id=3254&type=0,http://www.ncbi.nlm.nih.gov/pubmed/30127434,,ok,no_direct_pdf
Bio-protocol-3253,https://doi.org/10.21769/BioProtoc.3253,https://bio-protocol.org/en/bpdetail?id=3253&type=0,http://www.ncbi.nlm.nih.gov/pubmed/30291238,,ok,no_direct_pdf
Bio-protocol-3252,https://doi.org/10.21769/BioProtoc.3252,https://bio-protocol.org/en/bpdetail?id=3252&type=0,http://www.ncbi.nlm.nih.gov/pubmed/30173073,,ok,no_direct_pdf
Bio-protocol-3251,https://doi.org/10.21769/BioProtoc.3251,https://bio-protocol.org/en/bpdetail?id=3251&type=0,http://www.ncbi.nlm.nih.gov/pubmed/28863137,,ok,no_direct_pdf
Bio-protocol-3250,https://doi.org/10.21769/BioProtoc.3250,https://bio-protocol.org/en/bpdetail?id=3250&type=0,http://www.ncbi.nlm.nih.gov/pubmed/30104347,,ok,no_direct_pdf
Bio-protocol-3249,https://doi.org/10.21769/BioProtoc.3249,https://bio-protocol.org/en/bpdetail?id=3249&type=0,http://www.ncbi.nlm.nih.gov/pubmed/30374094,,ok,no_direct_pdf
Bio-protocol-3248,https://doi.org/10.21769/BioProtoc.3248,https://bio-protocol.org/en/bpdetail?id=3248&type=0,https://elifesciences.org/articles/35672,,ok,no_direct_pdf
Bio-protocol-3247,https://doi.org/10.21769/BioProtoc.3247,https://bio-protocol.org/en/bpdetail?id=3247&type=0,http://www.jbc.org/content/293/51/19633.long,,ok,no_direct_pdf
Bio-protocol-3246,https://doi.org/10.21769/BioProtoc.3246,https://bio-protocol.org/en/bpdetail?id=3246&type=0,http://www.ncbi.nlm.nih.gov/pubmed/30180210,,ok,no_direct_pdf
Bio-protocol-3245,https://doi.org/10.21769/BioProtoc.3245,https://bio-protocol.org/en/bpdetail?id=3245&type=0,http://www.ncbi.nlm.nih.gov/pubmed/28742258,,ok,no_direct_pdf
Bio-protocol-3244,https://doi.org/10.21769/BioProtoc.3244,https://bio-protocol.org/en/bpdetail?id=3244&type=0,http://www.ncbi.nlm.nih.gov/pubmed/28863132,,ok,no_direct_pdf
Bio-protocol-3243,https://doi.org/10.21769/BioProtoc.3243,https://bio-protocol.org/en/bpdetail?id=3243&type=0,http://www.ncbi.nlm.nih.gov/pubmed/30269951,,ok,no_direct_pdf
Bio-protocol-3242,https://doi.org/10.21769/BioProtoc.3242,https://bio-protocol.org/en/bpdetail?id=3242&type=0,https://elifesciences.org/articles/37812,,ok,no_direct_pdf
Bio-protocol-3241,https://doi.org/10.21769/BioProtoc.3241,https://bio-protocol.org/exchange/protocoldetail?id=3241&type=1,,,no_original_link,could_not_find_original_article_anchor
Bio-protocol-3240,https://doi.org/10.21769/BioProtoc.3240,https://bio-protocol.org/exchange/protocoldetail?id=3240&type=1,,,no_original_link,could_not_find_original_article_anchor
Bio-protocol-3239,https://doi.org/10.21769/BioProtoc.3239,https://bio-protocol.org/en/bpdetail?id=3239&type=0,http://www.ncbi.nlm.nih.gov/pubmed/29743363,,ok,no_direct_pdf
Bio-protocol-3238,https://doi.org/10.21769/BioProtoc.3238,https://bio-protocol.org/en/bpdetail?id=3238&type=0,http://www.ncbi.nlm.nih.gov/pubmed/30132198,,ok,no_direct_pdf
Bio-protocol-3237,https://doi.org/10.21769/BioProtoc.3237,https://bio-protocol.org/en/bpdetail?id=3237&type=0,http://www.ncbi.nlm.nih.gov/pubmed/29717915,,ok,no_direct_pdf
Bio-protocol-3236,https://doi.org/10.21769/BioProtoc.3236,https://bio-protocol.org/en/bpdetail?id=3236&type=0,http://www.ncbi.nlm.nih.gov/pubmed/30156481,,ok,no_direct_pdf
Bio-protocol-3235,https://doi.org/10.21769/BioProtoc.3235,https://bio-protocol.org/en/bpdetail?id=3235&type=0,https://www.ncbi.nlm.nih.gov/pubmed/30047926,,ok,no_direct_pdf
